1630474477,1630475159,1,1234,5,-17.90042,10.554148,1.0,48.2,313,0
1630480958,1630480962,1,1234,5,-17.87612,10.56487,1.1,80.0,324,0
1630483289,1630483773,1,1234,5,-17.83231,10.55993,10.1,97.5,93,0
1630483457,1630483855,1,1234,5,-17.82448,10.558628,9.9,101.7,94,0
1630485331,1630485334,1,1234,5,-17.73841,10.541893,10.2,97.8,95,0
1630487668,1630487788,1,1234,5,-17.71201,10.497463,9.0,159.4,160,0
1630494028,1630494681,1,1234,5,-17.61074,10.249908,9.2,157.3,160,0
1630494588,1630495135,1,1234,5,-17.60161,10.227697,9.0,159.7,160,0
1630494909,1630495220,1,1234,5,-17.59649,10.215082,9.0,158.2,160,0
1630494909,1630495221,1,1234,5,-17.59649,10.215082,9.0,158.2,160,0
1630495730,1630495732,1,1234,5,-17.5833,10.182747,9.4,158.3,161,0
1630495930,1630496527,1,1234,5,-17.57999,10.174775,9.3,157.4,158,0
1630496078,1630496575,1,1234,5,-17.57756,10.168728,9.4,158.3,160,0
1630497732,1630498205,1,1234,5,-17.55022,10.101863,9.2,160.6,155,0
1630497899,1630498828,1,1234,5,-17.54747,10.095137,9.3,160.2,156,0
1630498120,1630498908,1,1234,5,-17.54381,10.086182,9.6,157.8,158,0
1630511559,1630511943,1,1234,5,-17.32885,9.5597868,9.2,161.4,159,0
1630511559,1630511962,1,1234,5,-17.32885,9.5597868,9.2,161.4,159,0
1630513598,1630514163,1,1234,5,-17.29109,9.4793901,9.6,148.1,147,0
1630513769,1630514255,1,1234,5,-17.28694,9.4730349,9.8,149.1,146,0
1630515250,1630515255,1,1234,5,-17.2504,9.4177103,9.6,146.4,148,0
1630515139,1630516112,1,1234,5,-17.25312,9.4219017,9.7,143.4,143,0
1630515619,1630516135,1,1234,5,-17.24117,9.4037781,9.8,148.4,147,0
1630515439,1630516157,1,1234,5,-17.24573,9.4105873,9.8,144.7,147,0
1630514677,1630516439,1,1234,5,-17.26454,9.4391327,9.6,148.5,148,0
1630515106,1630516474,1,1234,5,-17.2539,9.4230022,9.9,145.9,148,0
1630516968,1630516969,1,1234,5,-17.2075,9.3526831,9.6,145.8,149,0
1630517349,1630517352,1,1234,5,-17.19806,9.3384247,9.8,145.7,146,0
1630517119,1630517542,1,1234,5,-17.20379,9.3470573,9.6,145.1,147,0
1630517349,1630517746,1,1234,5,-17.19806,9.3384247,9.8,145.7,146,0
1630517659,1630518194,1,1234,5,-17.19037,9.3267527,9.8,146.9,147,0
1630517800,1630518252,1,1234,5,-17.18691,9.3214731,9.5,147.5,148,0
1630519028,1630519031,1,1234,5,-17.15643,9.2747869,9.7,153.5,153,0
1630519179,1630519600,1,1234,5,-17.15332,9.2686234,9.7,152.7,153,0
1630519469,1630520419,1,1234,5,-17.14734,9.2570181,9.5,155.5,153,0
1630519700,1630520512,1,1234,5,-17.14252,9.2476969,9.8,154.8,152,0
1630521250,1630521569,1,1234,5,-17.11046,9.1848745,10.0,156.0,151,0
1630521409,1630521609,1,1234,5,-17.1071,9.1786032,8.5,147.6,154,0
1630520897,1630522224,1,1234,5,-17.11749,9.1991072,9.9,153.8,151,0
1630520878,1630522224,1,1234,5,-17.11789,9.199892,9.9,152.0,152,0
1630520808,1630522228,1,1234,5,-17.11937,9.2027569,10.0,151.9,156,0
1630520738,1630522229,1,1234,5,-17.12084,9.2056246,9.8,152.3,152,0
1630520748,1630522230,1,1234,5,-17.12062,9.2052221,9.8,151.7,152,0
1630520717,1630522230,1,1234,5,-17.12131,9.2064667,9.6,152.5,149,0
1630520717,1630522231,1,1234,5,-17.12131,9.2064667,9.6,152.5,149,0
1630520738,1630522231,1,1234,5,-17.12084,9.2056246,9.8,152.3,152,0
