1646097025,1646099208,1,1234,1,-4.014032,5.288095,0.0,61.0,206,0
1646107287,1646107644,1,1234,1,-4.014032,5.2881179,0.0,61.0,205,0
1646108187,1646108929,1,1234,1,-4.014007,5.288085,0.0,61.0,207,0
1646127087,1646127097,1,1234,1,-4.014082,5.2880831,0.0,61.0,208,0
1646127091,1646127097,1,1234,1,-4.014082,5.2880831,0.0,61.0,208,0
1646126728,1646127314,1,1234,1,-4.014068,5.288085,0.0,61.0,206,0
1646127811,1646127818,1,1234,1,-4.014058,5.2881198,0.0,61.0,207,0
1646129251,1646129255,1,1234,1,-4.014005,5.2881069,0.0,61.0,208,0
1646129607,1646129613,1,1234,1,-4.01407,5.288105,0.0,61.0,208,0
1646129971,1646129977,1,1234,1,-4.014038,5.2880902,0.0,61.0,208,0
1646130691,1646130695,1,1234,1,-4.01404,5.2880902,0.0,61.0,207,0
1646131047,1646131055,1,1234,1,-4.01405,5.2880831,0.0,61.0,208,0
1646131411,1646131417,1,1234,1,-4.014038,5.288085,0.0,61.0,207,0
1646133208,1646133213,1,1234,1,-4.01406,5.2880998,0.0,61.0,204,0
1646133211,1646133213,1,1234,1,-4.01406,5.2880998,0.0,61.0,204,0
1646134292,1646134295,1,1234,1,-4.014058,5.288115,0.0,61.0,205,0
1646129609,1646134708,1,1234,1,-4.01407,5.288105,0.0,61.0,208,0
1646135011,1646135015,1,1234,1,-4.014033,5.2881379,0.0,61.0,206,0
1646135008,1646135019,1,1234,1,-4.014033,5.2881379,0.0,61.0,206,0
1646135732,1646135735,1,1234,1,-4.014018,5.2881169,0.0,61.0,206,0
1646136448,1646136458,1,1234,1,-4.01407,5.2881331,0.0,61.0,206,0
1646136452,1646136458,1,1234,1,-4.01407,5.2881331,0.0,61.0,206,0
1646137888,1646137894,1,1234,1,-4.014527,5.287673,3.2,236.4,253,127
1646137891,1646137894,1,1234,1,-4.014527,5.287673,3.2,236.4,253,127
1646138537,1646138543,1,1234,1,-4.016505,5.2893982,0.0,311.0,122,0
1646139253,1646139263,1,1234,1,-4.016517,5.2893901,0.0,311.0,122,0
1646139258,1646139263,1,1234,1,-4.016517,5.2893901,0.0,311.0,122,0
1646140337,1646140341,1,1234,1,-4.016507,5.2894101,0.0,311.0,122,0
1646141414,1646141423,1,1234,1,-4.016537,5.2893748,0.0,311.0,122,0
1646141417,1646141423,1,1234,1,-4.016537,5.2893748,0.0,311.0,122,0
1646142137,1646142144,1,1234,1,-4.016537,5.2894201,0.0,311.0,122,0
1646142854,1646142862,1,1234,1,-4.016502,5.2893872,0.0,311.0,122,0
1646142857,1646142862,1,1234,1,-4.016502,5.2893872,0.0,311.0,122,0
1646143577,1646143585,1,1234,1,-4.016497,5.2893901,0.0,311.0,122,0
1646143397,1646144429,1,1234,1,-4.016515,5.2893929,0.0,311.0,122,0
1646143397,1646144435,1,1234,1,-4.016515,5.2893929,0.0,311.0,122,0
1646143397,1646144437,1,1234,1,-4.016515,5.2893929,0.0,311.0,122,0
1646144117,1646144517,1,1234,1,-4.01649,5.2893982,0.0,311.0,122,0
1646145019,1646145024,1,1234,1,-4.016517,5.289403,0.0,311.0,122,0
1646145014,1646145024,1,1234,1,-4.016517,5.289403,0.0,311.0,122,0
1646143577,1646145309,1,1234,1,-4.016497,5.2893901,0.0,311.0,122,0
1646145739,1646145745,1,1234,1,-4.0165,5.2894068,0.0,311.0,122,0
1646145736,1646146259,1,1234,1,-4.0165,5.2894068,0.0,311.0,122,0
1646146096,1646146382,1,1234,1,-4.016517,5.289402,0.0,311.0,122,0
1646146814,1646146826,1,1234,1,-4.016505,5.2894249,0.0,311.0,122,0
1646146819,1646146826,1,1234,1,-4.016505,5.2894249,0.0,311.0,122,0
1646148615,1646148622,1,1234,1,-4.016488,5.2894201,0.0,311.0,122,0
1646148618,1646148622,1,1234,1,-4.016488,5.2894201,0.0,311.0,122,0
1646148077,1646148640,1,1234,1,-4.01648,5.2893782,0.0,311.0,122,0
1646149700,1646149703,1,1234,1,-4.016498,5.2893782,0.0,311.0,122,0
1646150055,1646150063,1,1234,1,-4.016508,5.2893772,0.0,311.0,122,0
1646150418,1646150425,1,1234,1,-4.016495,5.2894149,0.0,311.0,122,0
1646151498,1646151501,1,1234,1,-4.016487,5.2893968,0.0,311.0,122,0
1646151495,1646151506,1,1234,1,-4.016487,5.2893968,0.0,311.0,122,0
1646149515,1646151552,1,1234,1,-4.016502,5.2893968,0.0,311.0,122,0
1646152940,1646152945,1,1234,1,-4.016518,5.2893829,0.0,311.0,121,0
1646152935,1646152945,1,1234,1,-4.016518,5.2893829,0.0,311.0,121,0
1646154020,1646154026,1,1234,1,-4.016537,5.2894101,0.0,311.0,121,0
1646154376,1646154384,1,1234,1,-4.016502,5.289423,0.0,311.0,121,0
1646155459,1646155465,1,1234,1,-4.01652,5.2894068,0.0,311.0,121,0
1646156536,1646156546,1,1234,1,-4.0165,5.2893929,0.0,311.0,121,0
1646156541,1646156546,1,1234,1,-4.0165,5.2893929,0.0,311.0,121,0
1646157600,1646157605,1,1234,1,-4.015283,5.2885098,2.7,121.6,124,-127
1646157811,1646157817,1,1234,1,-4.01431,5.2879901,0.9,70.4,248,-127
1646158837,1646158839,1,1234,1,-4.01404,5.2881222,0.0,31.9,206,0
1646159193,1646159201,1,1234,1,-4.01402,5.2881331,0.0,31.9,206,0
1646159557,1646159560,1,1234,1,-4.014017,5.2880998,0.0,31.9,207,0
1646160277,1646160283,1,1234,1,-4.014033,5.2881169,0.0,31.9,206,0
1646160633,1646160640,1,1234,1,-4.014007,5.2881169,0.0,31.9,206,0
1646160997,1646161002,1,1234,1,-4.01399,5.2881198,0.0,31.9,206,0
1646162077,1646162080,1,1234,1,-4.014043,5.2881122,0.0,31.9,206,0
1646162073,1646162084,1,1234,1,-4.014043,5.2881122,0.0,31.9,206,0
1646162796,1646162800,1,1234,1,-4.014033,5.2881179,0.0,31.9,206,0
1646163337,1646163340,1,1234,1,-4.014045,5.2881222,0.0,31.9,206,0
1646164234,1646164240,1,1234,1,-4.014012,5.2880969,0.0,31.9,207,0
1646164238,1646164240,1,1234,1,-4.014012,5.2880969,0.0,31.9,207,0
1646163337,1646165007,1,1234,1,-4.014045,5.2881222,0.0,31.9,206,0
1646166034,1646166040,1,1234,1,-4.014038,5.2881331,0.0,31.9,205,0
